"data_pedido","sup","inf","data_limite","id_cliente","cliente_premium","id_pedido"
"2024-04-08 11:33:20.0","1;2","1;2","2024-04-17 11:33:20.0","042997",1,1745
"2024-04-08 13:50:10.0","3;4","3;4","2024-04-11 00:00:00.0","439844",0,1746
"2024-04-08 13:50:16.0","5;6","5;6","2024-04-11 00:00:00.0","439844",0,1747
"2024-04-08 13:50:21.0","9;10","9;10","2024-04-11 00:00:00.0","439844",0,1748
"2024-04-09 14:15:25.0","1;2","1;2","2024-04-12 00:00:00.0","541806",0,1749
"2024-04-09 16:14:27.0","1;2","1;2","2024-04-18 16:14:27.0","743734",0,1750
"2024-04-09 16:29:35.0","1;2","1;2","2024-04-18 16:29:35.0","966789",0,1751
"2024-04-09 16:50:48.0","1;2","1;2","2024-04-18 16:50:48.0","966789",0,1752
"2024-04-10 12:50:04.0","5;6","5;6","2024-04-18 00:00:00.0","220271",0,1753
"2024-04-10 12:50:33.0","3;4",,"2024-04-11 00:00:00.0","439844",0,1754
"2024-04-10 12:50:39.0",,"5;6","2024-04-11 00:00:00.0","439844",0,1755
"2024-04-10 12:50:45.0","9;10;11",,"2024-04-11 00:00:00.0","785625",0,1756
"2024-04-10 16:20:50.0","1;2","1;2","2024-04-19 00:00:00.0","042997",1,1757
"2024-04-10 16:26:19.0","9;10","9;10","2024-04-19 16:26:19.0","042997",1,1758
"2024-04-10 16:27:38.0","13;14","13","2024-04-19 16:27:38.0","042997",1,1759
"2024-04-10 16:29:07.0","7;8;9","7;8;9","2024-04-19 16:29:07.0","042997",1,1760
"2024-04-10 16:29:58.0","11;12","11;12","2024-04-19 16:29:58.0","042997",1,1761
"2024-04-10 16:30:34.0","7;8","7;8","2024-04-19 16:30:34.0","042997",1,1762
"2024-04-10 16:30:59.0","10;11","10;11","2024-04-19 16:30:59.0","042997",1,1763
"2024-04-10 16:31:20.0","7;8","7;8","2024-04-19 16:31:20.0","042997",1,1764
"2024-04-10 16:33:42.0","1;2","1;2","2024-04-19 16:33:42.0","307962",0,1765
"2024-04-11 12:43:58.0","1;2","1;2","2024-04-22 12:43:58.0","541806",0,1766
"2024-04-11 15:36:32.0","5;6","5;6","2024-04-12 00:00:00.0","571140",0,1767
"2024-04-11 15:37:04.0","5;6","5;6","2024-04-12 00:00:00.0","571140",0,1768
"2024-04-15 08:55:59.0","1;2","1;2","2024-04-24 08:55:59.0","439844",0,1769
"2024-04-15 11:40:19.0","3;4","3;4","2024-04-22 00:00:00.0","427667",1,1770
"2024-04-15 11:40:26.0","3;4","3;4","2024-04-22 00:00:00.0","427667",1,1771
"2024-04-16 12:08:39.0","1;2","1;2","2024-04-25 12:08:39.0","439844",0,1772
"2024-04-18 11:16:30.0","1;2","1;2","2024-04-29 11:16:30.0","541806",0,1773
"2024-04-19 11:00:34.0","1;2","1;2","2024-04-22 00:00:00.0","541093",0,1774
"2024-04-19 15:50:05.0","1;2","1;2","2024-04-30 15:50:05.0","126893",0,1775
"2024-04-22 12:00:32.0","1;2","1;2","2024-05-02 12:00:32.0","439844",0,1776
"2024-04-22 12:01:36.0","1;2","1;2","2024-05-02 12:01:36.0","439844",0,1777
"2024-04-22 12:40:47.0","1;2","1;2","2024-05-02 12:40:47.0","126893",0,1778
"2024-04-23 10:04:30.0","1;2","1;2","2024-05-03 10:04:30.0","042997",1,1779
"2024-04-23 15:24:24.0","1;2","1;2","2024-04-29 00:00:00.0","042997",1,1780
"2024-04-23 16:54:45.0","1;2","1;2","2024-05-03 16:54:45.0","042997",1,1781
"2024-04-25 15:26:43.0","1;2","1;2","2024-04-30 00:00:00.0","439844",0,1782
"2024-04-29 14:51:46.0","3;4","3;4","2024-05-06 00:00:00.0","325213",0,1783
"2024-05-02 10:12:39.0","7;8","7;8","2024-05-13 10:12:39.0","042997",1,1784
"2024-05-02 10:17:05.0","7;8","7;8","2024-05-03 10:17:05.0","042997",1,1785
"2024-05-02 10:20:11.0","3;4","3;4","2024-05-13 10:20:11.0","042997",1,1786
"2024-05-02 10:21:48.0","9;10","9;10","2024-05-13 10:21:48.0","042997",1,1787
"2024-05-02 10:23:33.0","7;8","7;8","2024-05-13 10:23:33.0","042997",1,1788
"2024-05-02 10:29:46.0","9;10","9;10","2024-05-13 10:29:46.0","042997",1,1789
"2024-05-02 10:34:40.0","7;8",,"2024-05-13 10:34:40.0","042997",1,1790
"2024-05-03 18:16:52.0",,"2","2024-05-08 18:16:52.0","793764",0,1791
"2024-05-07 09:00:03.0","1;2","1;2","2024-05-16 09:00:03.0","966789",0,1792
"2024-05-08 10:03:25.0","9;10","9;10","2024-05-17 10:03:25.0","042997",1,1793
"2024-05-09 11:38:37.0","5;6","5;6","2024-05-13 00:00:00.0","307962",0,1794
"2024-05-09 11:38:45.0","7;8","7;8","2024-05-13 00:00:00.0","307962",0,1795
"2024-05-09 11:38:53.0","3;4","3;4","2024-05-13 00:00:00.0","307962",0,1796
"2024-05-09 11:44:50.0","3;4","3;4","2024-05-13 00:00:00.0","706146",0,1797
"2024-05-09 11:51:59.0","3;4","3;4","2024-05-13 00:00:00.0","307962",0,1798
"2024-05-09 11:53:18.0","3;4","3;4","2024-05-13 00:00:00.0","706146",0,1799
"2024-05-09 12:24:32.0","7;8","7;8","2024-05-20 00:00:00.0","220271",0,1800
"2024-05-10 11:09:23.0","3;4","3;4","2024-05-13 00:00:00.0","743734",0,1801
"2024-05-10 11:10:11.0","11;12","11;12","2024-05-13 00:00:00.0","287019",0,1802
"2024-05-10 11:10:20.0","5;6","5;6","2024-05-13 00:00:00.0","287019",0,1803
"2024-05-10 11:10:29.0","7;8",,"2024-05-13 00:00:00.0","287019",0,1804
"2024-05-10 11:10:37.0","5;6","5;6","2024-05-13 00:00:00.0","287019",0,1805
"2024-05-10 11:10:46.0","5;6","5;6","2024-05-13 00:00:00.0","287019",0,1806
"2024-05-10 11:10:54.0","7;8","7;8","2024-05-13 00:00:00.0","287019",0,1807
"2024-05-13 12:32:40.0","5;6","5;6","2024-05-21 00:00:00.0","182822",0,1808
"2024-05-13 12:33:06.0","5;6","5;6","2024-05-21 00:00:00.0","182822",0,1809
"2024-05-13 14:31:50.0","7;8","7;8","2024-05-20 00:00:00.0","126893",0,1810
"2024-05-13 14:32:00.0","7;8","7;8","2024-05-20 00:00:00.0","126893",0,1811
"2024-05-13 14:32:10.0","3;4","3;4","2024-05-20 00:00:00.0","126893",0,1812
"2024-05-13 14:32:18.0","3;4","3;4","2024-05-20 00:00:00.0","126893",0,1813
"2024-05-14 10:42:00.0","10;11","10;11","2024-05-17 10:42:00.0","042997",1,1814
"2024-05-14 10:43:28.0","8;9;10","8;9;10","2024-05-17 10:43:28.0","042997",1,1815
"2024-05-14 14:19:45.0",,"2","2024-05-15 00:00:00.0","793764",0,1816
"2024-05-14 16:22:18.0","1;2","1;2","2024-05-23 16:22:18.0","042997",1,1817
"2024-05-17 17:43:23.0","5;6","5;6","2024-05-22 00:00:00.0","427667",1,1818
"2024-05-17 17:43:32.0","5;6","5;6","2024-05-22 00:00:00.0","427667",1,1819
"2024-05-17 20:38:22.0","7;8","7;8","2024-05-21 00:00:00.0","571140",0,1820
"2024-05-17 20:38:31.0","7;8","7;8","2024-05-21 00:00:00.0","571140",0,1821
"2024-05-17 20:38:39.0","3;4","3;4","2024-05-21 00:00:00.0","793764",0,1822
"2024-05-20 12:55:24.0","1;2","1;2","2024-05-29 12:55:24.0","042997",1,1823
"2024-05-20 12:56:06.0","1;2","1;2","2024-05-29 12:56:06.0","042997",1,1824
"2024-05-21 13:33:22.0","1;2","1;2","2024-05-31 13:33:22.0","287019",0,1825
"2024-05-22 10:34:07.0","","","2024-06-03 10:34:07.0","325213",0,1826
"2024-05-22 11:05:01.0","1;2","1;2","2024-06-03 11:05:01.0","325213",0,1827
"2024-05-23 10:57:08.0","3;4","3;4","2024-05-24 00:00:00.0","541093",0,1828
"2024-05-23 11:12:40.0","3;4","3;4","2024-06-04 00:00:00.0","541806",0,1829
"2024-05-23 11:12:50.0","3;4","3;4","2024-06-04 00:00:00.0","541806",0,1830
"2024-05-23 11:13:00.0","9;10","9;10","2024-06-04 00:00:00.0","541806",0,1831
"2024-05-23 11:13:12.0","5;6","5;6","2024-06-04 00:00:00.0","541806",0,1832
"2024-05-23 11:13:22.0","3;4","3;4","2024-06-04 00:00:00.0","541806",0,1833
"2024-05-23 11:19:30.0","5;6","5;6","2024-06-04 00:00:00.0","541093",0,1834
"2024-05-27 10:21:44.0","15;16","15","2024-06-06 10:21:44.0","042997",1,1835
"2024-05-27 12:17:06.0","2","2","2024-06-06 12:17:06.0","256863",0,1836
"2024-05-29 11:26:27.0","1;2","1;2","2024-06-10 11:26:27.0","793764",0,1837
"2024-06-03 08:43:25.0","1;2","1;2","2024-06-12 08:43:25.0","439844",0,1838
"2024-06-03 16:13:37.0","5;6","5;6","2024-06-11 00:00:00.0","439844",0,1839
"2024-06-03 16:13:47.0","7;8","7;8","2024-06-11 00:00:00.0","307962",0,1840
"2024-06-03 16:14:10.0","5;6","5;6","2024-06-11 00:00:00.0","439844",0,1841
"2024-06-03 16:14:20.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1842
"2024-06-03 16:14:30.0","9;10;11","9;10;11","2024-06-11 00:00:00.0","307962",0,1843
"2024-06-03 16:14:39.0","5;6","5;6","2024-06-11 00:00:00.0","706146",0,1844
"2024-06-03 16:14:49.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1845
"2024-06-03 16:14:58.0","5;6","5;6","2024-06-11 00:00:00.0","970918",0,1846
"2024-06-03 16:15:12.0",,"7;8","2024-06-11 00:00:00.0","439844",0,1847
"2024-06-03 16:15:23.0","9;10","9;10","2024-06-11 00:00:00.0","126893",0,1848
"2024-06-03 16:15:56.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1849
"2024-06-03 16:16:07.0","13;14","13;14","2024-06-11 00:00:00.0","287019",0,1850
"2024-06-03 16:16:28.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1851
"2024-06-03 16:16:39.0","9;10","9;10","2024-06-11 00:00:00.0","571140",0,1852
"2024-06-03 16:16:49.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1853
"2024-06-03 16:16:59.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1854
"2024-06-03 16:17:11.0","9;10","9;10","2024-06-11 00:00:00.0","571140",0,1855
"2024-06-03 16:17:22.0","7;8","7;8","2024-06-11 00:00:00.0","287019",0,1856
"2024-06-03 16:17:46.0","5;6","5;6","2024-06-11 00:00:00.0","541093",0,1857
"2024-06-03 16:17:55.0","5;6","5;6","2024-06-11 00:00:00.0","307962",0,1858
"2024-06-03 16:18:06.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1859
"2024-06-03 16:18:15.0","5;6","5;6","2024-06-11 00:00:00.0","793764",0,1860
"2024-06-03 16:18:28.0","9;10",,"2024-06-11 00:00:00.0","287019",0,1861
"2024-06-03 16:18:39.0","7;8","7;8","2024-06-11 00:00:00.0","439844",0,1862
"2024-06-03 16:18:48.0","5;6",,"2024-06-11 00:00:00.0","439844",0,1863
"2024-06-03 16:19:00.0","3;4","3;4","2024-06-11 00:00:00.0","439844",0,1864
"2024-06-03 16:19:12.0","7;8","7;8","2024-06-11 00:00:00.0","287019",0,1865
"2024-06-03 16:19:22.0","5;6","5;6","2024-06-11 00:00:00.0","743734",0,1866
"2024-06-03 16:19:31.0","11;12","11;12","2024-06-11 00:00:00.0","439844",0,1867
"2024-06-03 16:19:40.0","7;8","7;8","2024-06-11 00:00:00.0","287019",0,1868
"2024-06-03 16:20:01.0","7;8","7;8","2024-06-11 00:00:00.0","042246",0,1869
"2024-06-03 16:20:23.0","5;6","5;6","2024-06-11 00:00:00.0","307962",0,1870
"2024-06-03 16:20:35.0","9;10","9;10","2024-06-11 00:00:00.0","287019",0,1871
"2024-06-03 16:20:47.0","7;8","7;8","2024-06-11 00:00:00.0","042246",0,1872
"2024-06-03 16:20:58.0","5;6","5;6","2024-06-11 00:00:00.0","439844",0,1873
"2024-06-03 16:21:10.0","3;4","3;4","2024-06-11 00:00:00.0","287019",0,1874
"2024-06-03 16:21:22.0","5;6","5;6","2024-06-11 00:00:00.0","126893",0,1875
"2024-06-03 16:21:32.0","7;8","7;8","2024-06-11 00:00:00.0","182822",0,1876
"2024-06-03 16:21:41.0","5;6","5;6","2024-06-11 00:00:00.0","706146",0,1877
"2024-06-03 16:21:51.0","3;4","3;4","2024-06-11 00:00:00.0","966789",0,1878
"2024-06-03 16:22:01.0","7","7;8","2024-06-11 00:00:00.0","182822",0,1879
"2024-06-03 16:22:11.0","3;4","3;4","2024-06-11 00:00:00.0","966789",0,1880
"2024-06-03 16:22:22.0","3;4","3;4","2024-06-11 00:00:00.0","966789",0,1881
"2024-06-04 11:27:01.0","1;2","1;2","2024-06-07 00:00:00.0","439844",0,1882
"2024-06-04 14:10:21.0","8;9",,"2024-06-04 00:00:00.0","042997",1,1883
"2024-06-05 11:15:17.0","1;2","1;2","2024-06-11 11:15:17.0","706146",0,1884
"2024-06-05 13:55:38.0","5;6","5;6","2024-06-14 13:55:38.0","042997",1,1885
"2024-06-05 13:57:43.0","9;10","9;10","2024-06-14 13:57:43.0","042997",1,1886
"2024-06-05 13:59:28.0","9;10","9;10","2024-06-14 13:59:28.0","042997",1,1887
"2024-06-05 14:00:39.0","11;12","11;12","2024-06-14 14:00:39.0","042997",1,1888
"2024-06-05 14:03:58.0","10;11","10;11","2024-06-14 14:03:58.0","042997",1,1889
"2024-06-05 14:05:16.0","5;6","5;6","2024-06-14 14:05:16.0","042997",1,1890
"2024-06-05 14:06:04.0","9;10","9;10","2024-06-14 14:06:04.0","042997",1,1891
"2024-06-05 14:08:14.0","3;4","3;4","2024-06-14 14:08:14.0","042997",1,1892
"2024-06-05 14:09:09.0","3;4","3;4","2024-06-14 14:09:09.0","042997",1,1893
"2024-06-06 09:59:10.0","1;2","1;2","2024-06-17 09:59:10.0","541806",0,1894
"2024-06-06 15:39:26.0","3;4","3;4","2024-06-17 15:39:26.0","042997",1,1895
"2024-06-06 15:40:01.0","4;5","4;5","2024-06-11 15:40:01.0","042997",1,1896
"2024-06-06 15:45:16.0","1;2","1;2","2024-06-17 15:45:16.0","970918",0,1897
"2024-06-06 16:09:15.0","13;14","13;14","2024-06-13 16:09:15.0","042997",1,1898
"2024-06-07 16:44:07.0","3;4","3;4","2024-06-18 16:44:07.0","042997",1,1899
"2024-06-10 10:18:15.0","9;10","9;10","2024-06-19 10:18:15.0","042997",1,1900
"2024-06-14 13:52:08.0","1;2","1;2","2024-06-25 13:52:08.0","963654",0,1901
"2024-06-17 09:54:54.0","1;2","1;2","2024-06-26 09:54:54.0","287019",0,1902
"2024-06-17 10:13:43.0","1;2","1;2","2024-06-26 10:13:43.0","307962",0,1903
"2024-06-17 11:03:59.0","2;3","2;3","2024-06-17 11:03:59.0","042997",1,1904
"2024-06-17 11:06:07.0","1;2","1;2","2024-06-26 11:06:07.0","596424",0,1905
"2024-06-17 12:40:46.0",,"1;2","2024-06-20 12:40:46.0","793764",0,1906
"2024-06-17 13:15:56.0","1;2","1;2","2024-06-26 13:15:56.0","042997",1,1907
"2024-06-17 17:27:26.0","1;2","1;2","2024-06-26 17:27:26.0","706146",0,1908
"2024-06-19 16:36:42.0","7;8","7;8","2024-06-24 00:00:00.0","427667",1,1909
"2024-06-19 16:36:51.0","9;10","9;10","2024-06-24 00:00:00.0","220271",0,1910
"2024-06-19 16:37:03.0","7;8","7;8","2024-06-24 00:00:00.0","427667",1,1911
"2024-06-25 16:20:44.0","3;4","3;4","2024-06-28 16:20:44.0","743734",0,1912
"2024-06-26 14:28:26.0","1;2","1;2","2024-07-01 00:00:00.0","042997",1,1913
"2024-06-27 15:09:45.0","5;6","5;6","2024-06-28 00:00:00.0","439844",0,1914
"2024-06-27 15:14:05.0","7;8","7;8","2024-06-28 00:00:00.0","439844",0,1915
"2024-06-27 15:15:09.0","11;12","11;12","2024-06-28 00:00:00.0","439844",0,1916
"2024-06-27 15:16:31.0","3;4","3;4","2024-06-28 00:00:00.0","439844",0,1917
"2024-06-27 15:17:55.0","3;4","3;4","2024-06-28 00:00:00.0","439844",0,1918
